,Fossil Hard coal,Fossil Gas,Nuclear,ETS,A1,P20
1217,35.8776,97.05,7.64,83.04,1.6663209303661082,4.080647446000024
1218,35.8776,99.425,7.64,88.19,1.7070990056817392,4.180792285033319
1219,35.8776,103.82,7.64,88.31,1.78255990716056,4.366112945054938
1220,35.8776,106.51,7.64,88.91,1.8287464429917393,4.479540152212652
1221,35.8776,101.71,7.64,91.54,1.746331806564357,4.277142161745357
1222,35.8776,101.71,7.64,91.54,1.746331806564357,4.277142161745357
1223,35.8776,101.71,7.64,91.54,1.746331806564357,4.277142161745357
1224,38.1,93.785,7.64,87.02,1.6102618078795665,3.9429746462342474
1225,38.1,98.8,7.64,87.34,1.6963679332302573,4.1544383800245575
1226,38.1,94.01,7.64,88.83,1.6141249939621,3.9524620520374034
1227,38.1,106.7,7.64,88.26,1.8320086890169882,4.487551739335316
1228,38.1,96.88,7.64,88.48,1.6634020786593053,4.07347918383764
1229,38.1,96.88,7.64,88.48,1.6634020786593053,4.07347918383764
1230,38.1,96.88,7.64,88.48,1.6634020786593053,4.07347918383764
1231,39.684,92.86,7.64,89.56,1.5943798206513742,3.9039708668212803
1232,39.684,94.175,7.64,91.72,1.6169579970892924,3.9594194829597167
1233,39.684,94.54,7.64,84.64,1.6232249434009576,3.9748101634848356
1234,39.684,91.025,7.64,83.18,1.5628733919338222,3.8265958017155524
1235,39.684,87.9,7.64,80.39,1.5092180296764135,3.694826276671742
1236,39.684,87.9,7.64,80.39,1.5092180296764135,3.694826276671742
1237,39.684,87.9,7.64,80.39,1.5092180296764135,3.694826276671742
1238,38.7756,83.29,7.64,78.15,1.4300656392742828,3.5004398733271103
1239,38.7756,84.505,7.64,81.32,1.4509268441199634,3.5516718646641436
1240,38.7756,88.08,7.64,81.4,1.51230857854244,3.702416201314266
1241,38.7756,85.97,7.64,84.76,1.4760804779462369,3.6134454180046833
1242,38.7756,86.875,7.64,84.2,1.4916190708559833,3.6516058724573726
1243,38.7756,86.875,7.64,84.2,1.4916190708559833,3.6516058724573726
1244,38.7756,86.875,7.64,84.2,1.4916190708559833,3.6516058724573726
1245,38.8668,86.875,7.64,83.97,1.4916190708559833,3.6516058724573726
1246,38.8668,94.005,7.64,84.02,1.614039145382489,3.952251220797336
1247,38.8668,85.55,7.64,86.08,1.468869197258841,3.5957355938387945
1248,38.8668,83.945,7.64,86.34,1.4413118032034353,3.528058765776292
1249,38.8668,83.1,7.64,86.87,1.4268033932490325,3.4924282862044467
1250,38.8668,83.1,7.64,86.87,1.4268033932490325,3.4924282862044467
1251,38.8668,83.1,7.64,86.87,1.4268033932490325,3.4924282862044467
1252,39.1272,82.56,7.64,81.43,1.417531746650952,3.469658512276874
1253,39.1272,79.61,7.64,81.31,1.366881084679958,3.345268080635517
1254,39.1272,79.405,7.64,79.81,1.3633612929158712,3.336623999792641
1255,39.1272,84.88,7.64,81.01,1.457365487590853,3.5674842076694024
1256,39.1272,82.465,7.64,81.86,1.415900623638326,3.465652718715543
1257,39.1272,82.465,7.64,81.86,1.415900623638326,3.465652718715543
1258,39.1272,82.465,7.64,81.86,1.415900623638326,3.465652718715543
1259,39.318,83.4,7.64,81.54,1.4319543080257444,3.5050781606086523
1260,39.318,97.04,7.64,84.15,1.666149233206885,4.080225783519883
1261,39.318,120.33,7.64,86.2,2.066031917038906,5.062277699766408
1262,39.318,124.365,7.64,83.0,2.1353117207856736,5.232418510502976
1263,39.318,117.74,7.64,82.37,2.021562352799966,4.953067117410095
1264,39.318,117.74,7.64,82.37,2.021562352799966,4.953067117410095
1265,39.318,117.74,7.64,82.37,2.021562352799966,4.953067117410095
1266,42.08519999999999,117.74,7.64,84.0,2.021562352799966,4.953067117410095
1267,42.08519999999999,125.56,7.64,84.73,2.1558295313129063,5.28280717687973
1268,42.08519999999999,127.17,7.64,81.88,2.1834727739479236,5.350694836182303
1269,42.08519999999999,133.345,7.64,84.13,2.289495769768564,5.6110714176688745
1270,42.08519999999999,128.505,7.64,83.43,2.2063943447042877,5.40698677728102
1271,42.08519999999999,128.505,7.64,83.43,2.2063943447042877,5.40698677728102
1272,42.08519999999999,128.505,7.64,83.43,2.2063943447042877,5.40698677728102
1273,44.214,129.46,7.64,85.05,2.222791423410153,5.447255544134406
1274,44.214,129.175,7.64,87.4,2.217898054372278,5.435238163450415
1275,44.214,139.588,7.64,88.35,2.396686306271926,5.874315304020399
1276,44.214,144.515,7.64,90.16,2.4812814966214494,6.082068407985474
1277,44.214,147.785,7.64,85.58,2.537426467687602,6.219952038991322
1278,44.214,147.785,7.64,85.58,2.537426467687602,6.219952038991322
1279,44.214,147.785,7.64,85.58,2.537426467687602,6.219952038991322
1280,45.9516,147.785,7.64,84.55,2.537426467687602,6.219952038991322
1281,45.9516,165.075,7.64,83.19,2.834290855985397,6.949006467153726
1282,45.9516,171.0,7.64,83.22,2.936021422825444,7.198841486636791
1283,45.9516,183.185,7.64,84.92,3.1452344113395347,7.712637218687619
1284,45.9516,175.21,7.64,82.79,3.0083059268586267,7.376361390775815
1285,45.9516,175.21,7.64,82.79,3.0083059268586267,7.376361390775815
1286,45.9516,175.21,7.64,82.79,3.0083059268586267,7.376361390775815
1287,47.043600000000005,164.52,7.64,84.36,2.8247616636484802,6.925604199505942
1288,47.043600000000005,172.61,7.64,85.65,2.963664665460463,7.266729145939366
1289,47.043600000000005,180.505,7.64,83.86,3.0992195726675806,7.599631674010048
1290,47.043600000000005,175.035,7.64,83.97,3.005301226572212,7.368982297373362
1291,47.043600000000005,159.565,7.64,85.38,2.739685721253132,6.716670440596475
1292,47.043600000000005,159.565,7.64,85.38,2.739685721253132,6.716670440596475
1293,47.043600000000005,159.565,7.64,85.38,2.739685721253132,6.716670440596475
1294,45.07919999999999,157.26,7.64,84.94,2.700109526052068,6.61947723892416
1295,45.07919999999999,154.455,7.64,83.65,2.6519484728898184,6.501200913244837
1296,45.07919999999999,155.04,7.64,78.84,2.661992756704405,6.525868168333036
1297,45.07919999999999,155.6,7.64,78.11,2.6716077976209323,6.549481267220888
1298,45.07919999999999,159.865,7.64,76.3,2.7448366360298437,6.72932031500068
1299,45.07919999999999,159.865,7.64,76.3,2.7448366360298437,6.72932031500068
1300,45.07919999999999,159.865,7.64,76.3,2.7448366360298437,6.72932031500068
1301,46.2264,176.615,7.64,76.37,3.0324293777295575,7.435604969235513
1302,46.2264,199.92,7.64,76.68,3.432569607300417,8.41828937920225
1303,46.2264,205.225,7.64,76.14,3.523654950268593,8.641981324916623
1304,46.2264,198.93,7.64,78.96,3.4155715885372673,8.376544793668366
1305,46.2264,190.915,7.64,78.55,3.277956315419464,8.038582315835999
1306,46.2264,190.915,7.64,78.55,3.277956315419464,8.038582315835999
1307,46.2264,190.915,7.64,78.55,3.277956315419464,8.038582315835999
1308,41.5128,200.795,7.64,80.58,3.4475931087324874,8.45518484621451
1309,41.5128,205.175,7.64,81.95,3.5227964644724743,8.639873012515915
1310,41.5128,199.195,7.64,83.99,3.4201215632566946,8.38771884939208
1311,41.5128,199.25,7.64,84.19,3.4210658976324266,8.390037993032854
1312,41.5128,196.32,7.64,84.76,3.370758629979878,8.266490886351775
1313,41.5128,196.32,7.64,84.76,3.370758629979878,8.266490886351775
1314,41.5128,196.32,7.64,84.76,3.370758629979878,8.266490886351775
1315,40.446,193.055,7.64,83.81,3.314699507493337,8.128818086585998
1316,40.446,192.185,7.64,85.93,3.2997618546408756,8.092133450813803
1317,40.446,205.365,7.64,85.92,3.526058710497726,8.647884599638582
1318,40.446,208.11,7.64,87.55,3.5731895807046348,8.763630950437069
1319,40.446,206.11,7.64,88.87,3.5388501488598902,8.67929845440903
1320,40.446,206.11,7.64,88.87,3.5388501488598902,8.67929845440903
1321,40.446,206.11,7.64,88.87,3.5388501488598902,8.67929845440903
1322,43.3908,220.11,7.64,90.78,3.7792261717730895,9.269625926605308
1323,43.3908,225.915,7.64,92.08,3.8788963727024512,9.514400996326692
1324,43.3908,225.835,7.64,95.8,3.877522795428661,9.51102769648557
1325,43.3908,241.005,7.64,96.04,4.137987385971027,10.150689678858251
1326,43.3908,244.55,7.64,98.01,4.198854028915833,10.300169028067948
1327,43.3908,244.55,7.64,98.01,4.198854028915833,10.300169028067948
1328,43.3908,244.55,7.64,98.01,4.198854028915833,10.300169028067948
1329,44.8824,276.75,7.64,92.17,4.751718881616181,11.657922214119397
1330,44.8824,269.05,7.64,89.29,4.6195120690139255,11.333242104411445
1331,44.8824,292.15,7.64,89.24,5.016132506820697,12.307282433535308
1332,44.8824,321.415,7.64,89.31,5.51860424328889,13.541277681665608
1333,44.8824,339.195,7.64,90.31,5.823881792388646,14.290993571354873
1334,44.8824,339.195,7.64,90.31,5.823881792388646,14.290993571354873
1335,44.8824,339.195,7.64,90.31,5.823881792388646,14.290993571354873
1336,44.4972,272.605,7.64,86.66,4.680550409117955,11.483143116101287
1337,44.4972,252.937,7.64,80.81,4.3428564363567626,10.653817350161539
1338,44.4972,239.905,7.64,80.03,4.119100698456421,10.104306806042834
1339,44.4972,243.005,7.64,80.79,4.172326817815772,10.23502217488629
1340,44.4972,214.665,7.64,77.89,3.6857370685757775,9.040030706168967
1341,44.4972,214.665,7.64,77.89,3.6857370685757775,9.040030706168967
1342,44.4972,214.665,7.64,77.89,3.6857370685757775,9.040030706168967
1343,42.6315,214.665,7.64,74.45,3.6857370685757775,9.040030706168967
1344,42.6315,239.84,7.64,69.88,4.117984666921467,10.10156599992192
1345,42.6315,213.885,7.64,69.03,3.6723446901563253,9.007141032718032
1346,42.6315,220.54,7.64,67.24,3.786609149619706,9.287757413251335
1347,42.6315,207.09,7.64,66.08,3.555676470463815,8.720621377462765
1348,42.6315,207.09,7.64,66.08,3.555676470463815,8.720621377462765
1349,42.6315,207.09,7.64,66.08,3.555676470463815,8.720621377462765
1350,40.0608,190.59,7.64,71.82,3.272376157744694,8.024878285231447
1351,40.0608,198.61,7.64,69.75,3.4100772794421093,8.363051594303883
1352,40.0608,217.88,7.64,72.54,3.7409377052662007,9.175595193534045
1353,40.0608,214.285,7.64,71.85,3.6792125765252766,9.024007531923646
1354,40.0608,187.795,7.64,73.27,3.224386801741665,7.907023622032254
1355,40.0608,187.795,7.64,73.27,3.224386801741665,7.907023622032254
1356,40.0608,187.795,7.64,73.27,3.224386801741665,7.907023622032254
1357,39.1824,182.26,7.64,71.1,3.1293524241113406,7.6736334392746555
1358,39.1824,194.26,7.64,71.14,3.335389015179794,8.179628415442892
1359,39.1824,189.78,7.64,69.79,3.2584686878475737,7.990723624340086
1360,39.1824,187.47,7.64,70.44,3.218806644066895,7.893319591427698
1361,39.1824,185.495,7.64,65.77,3.184896455120212,7.8100412516000075
1362,39.1824,185.495,7.64,65.77,3.184896455120212,7.8100412516000075
1363,39.1824,185.495,7.64,65.77,3.184896455120212,7.8100412516000075
1364,38.9556,173.835,7.64,70.33,2.9846975674653655,7.318382799756533
1365,38.9556,186.1,7.64,67.96,3.1952841332532462,7.835551831648489
1366,38.9556,207.185,7.64,65.15,3.5573075934764424,8.724627171024098
1367,38.9556,187.665,7.64,65.73,3.2221547386717573,7.901542009790431
1368,38.9556,188.8,7.64,66.73,3.2416423662436507,7.9494007012863435
1369,38.9556,188.8,7.64,66.73,3.2416423662436507,7.9494007012863435
1370,38.9556,188.8,7.64,66.73,3.2416423662436507,7.9494007012863435
1371,34.5756,169.91,7.64,65.94,2.917306432470061,7.152880276301512
1372,34.5756,161.95,7.64,66.92,2.780635493727986,6.817236942109911
1373,34.5756,173.695,7.64,67.07,2.982293807236233,7.312479525034572
1374,34.5756,175.71,7.64,68.96,3.0168907848198128,7.397444514782825
1375,34.5756,156.205,7.64,69.85,2.6819954757539666,6.57499184726937
1376,34.5756,156.205,7.64,69.85,2.6819954757539666,6.57499184726937
1377,34.5756,156.205,7.64,69.85,2.6819954757539666,6.57499184726937
1378,32.5068,154.12,7.64,66.77,2.646196618055823,6.487075220160136
1379,32.5068,156.78,7.64,66.34,2.6918680624093296,6.599237439877434
1380,32.5068,160.19,7.64,66.71,2.750416793704614,6.743024345605236
1381,32.5068,153.81,7.64,68.84,2.6408740061198888,6.474003683275792
1382,32.5068,141.995,7.64,68.02,2.4380138124970743,5.975809462990144
1383,32.5068,141.995,7.64,68.02,2.4380138124970743,5.975809462990144
1384,32.5068,141.995,7.64,68.02,2.4380138124970743,5.975809462990144
1385,32.292,127.98,7.64,67.51,2.1973802438450454,5.384849497073661
1386,32.292,113.22,7.64,67.77,1.9439552368308477,4.762475676386726
1387,32.292,112.51,7.64,67.29,1.9317647385259638,4.732537640296772
1388,32.292,127.145,7.64,66.87,2.183043531049864,5.349640679981951
1389,32.292,113.575,7.64,68.72,1.950050485983289,4.777444694431702
1390,32.292,113.575,7.64,68.72,1.950050485983289,4.777444694431702
1391,32.292,113.575,7.64,68.72,1.950050485983289,4.777444694431702
1392,31.5972,99.17,7.64,72.32,1.7027207281215357,4.170039891789749
1393,31.5972,99.795,7.64,77.11,1.7134518005730177,4.19639379679851
1394,31.5972,104.32,7.64,75.79,1.791144765121746,4.387196069061948
1395,31.5972,107.385,7.64,80.21,1.843769944423813,4.516435619224922
1396,31.5972,112.244,7.64,81.21,1.9271975940906132,4.721321418325042
1397,31.5972,112.244,7.64,81.21,1.9271975940906132,4.721321418325042
1398,31.5972,112.244,7.64,81.21,1.9271975940906132,4.721321418325042
1399,26.6604,123.35,7.64,79.97,2.1178844591244657,5.189619768768745
1400,26.6604,116.195,7.64,76.72,1.995035141699902,4.887920264228435
1401,26.6604,125.865,7.64,76.7,2.161066294669229,5.295667882524005
1402,26.6604,125.445,7.64,76.28,2.153855013981833,5.277958058358116
1403,26.6604,114.785,7.64,76.36,1.9708258422493576,4.828465854528667
1404,26.6604,114.785,7.64,76.36,1.9708258422493576,4.828465854528667
1405,26.6604,114.785,7.64,76.36,1.9708258422493576,4.828465854528667
1406,23.0976,109.685,7.64,77.49,1.8832602910452663,4.613417989657164
1407,23.0976,118.145,7.64,76.06,2.028516087748526,4.970144447855774
1408,23.0976,113.145,7.64,72.76,1.9426675081366709,4.759313207785674
1409,23.0976,113.45,7.64,73.05,1.9479042714929933,4.77217391342995
1410,23.0976,97.855,7.64,75.84,1.6801425516836173,4.114591275651309
1411,23.0976,97.855,7.64,75.84,1.6801425516836173,4.114591275651309
1412,23.0976,97.855,7.64,75.84,1.6801425516836173,4.114591275651309
1413,24.0996,113.705,7.64,75.23,1.952282549053198,4.782926306673527
1414,24.0996,124.105,7.64,76.65,2.1308475946458567,5.221455286019333
1415,24.0996,113.9,7.64,73.41,1.9556306436580604,4.791148725036258
1416,24.0996,112.555,7.64,72.4,1.9325373757424722,4.734435121457404
1417,24.0996,115.51,7.64,72.47,1.9832738862930774,4.859036384338832
1418,24.0996,115.51,7.64,72.47,1.9832738862930774,4.859036384338832
1419,24.0996,115.51,7.64,72.47,1.9832738862930774,4.859036384338832
1420,26.3604,116.13,7.64,74.28,1.9939191101649474,4.885179458107523
1421,26.3604,119.64,7.64,73.87,2.0541848130524696,5.033182988636731
1422,26.3604,129.62,7.64,75.87,2.225538577957732,5.4540021438166475
1423,26.3604,129.62,7.64,78.69,2.225538577957732,5.4540021438166475
1424,26.3604,124.37,7.64,78.97,2.135397569365284,5.2326293417430465
1425,26.3604,124.37,7.64,78.97,2.135397569365284,5.2326293417430465
1426,26.3604,124.37,7.64,78.97,2.135397569365284,5.2326293417430465
1427,31.704,123.28,7.64,78.59,2.116682579009901,5.186668131407765
1428,31.704,132.286,7.64,81.39,2.2713130406067736,5.5664173610220296
1429,31.704,146.395,7.64,84.9,2.5135605625555084,6.161340954251837
1430,31.704,139.26,7.64,84.88,2.391054639449389,5.860484774671801
1431,31.704,135.56,7.64,87.98,2.3275266905366165,5.704469657019928
1432,31.704,135.56,7.64,87.98,2.3275266905366165,5.704469657019928
1433,31.704,135.56,7.64,87.98,2.3275266905366165,5.704469657019928
1434,31.430399999999995,134.7,7.64,87.17,2.3127607348433776,5.668206683727874
1435,31.430399999999995,138.49,7.64,88.61,2.377833958189164,5.828016763701007
1436,31.430399999999995,149.245,7.64,88.19,2.562494252934264,6.281514761091787
1437,31.430399999999995,138.895,7.64,88.93,2.384787693137724,5.845094094146686
1438,31.430399999999995,139.115,7.64,87.73,2.388565030640646,5.854370668709772
1439,31.430399999999995,139.115,7.64,87.73,2.388565030640646,5.854370668709772
1440,31.430399999999995,139.115,7.64,87.73,2.388565030640646,5.854370668709772
1441,29.0892,136.59,7.64,89.81,2.345211497936659,5.747900892474371
1442,29.0892,137.53,7.64,88.99,2.3613510309036867,5.787537165607548
1443,29.0892,131.51,7.64,86.19,2.2579893410510135,5.533696352563148
1444,29.0892,134.765,7.64,85.2,2.313876766378332,5.670947489848784
1445,29.0892,115.45,7.64,83.68,1.9822437033377347,4.8565064094579915
1446,29.0892,115.45,7.64,83.68,1.9822437033377347,4.8565064094579915
1447,29.0892,115.45,7.64,83.68,1.9822437033377347,4.8565064094579915
1448,27.5316,108.545,7.64,84.69,1.8636868148937626,4.565348466921182
1449,27.5316,105.69,7.64,86.87,1.8146672759353937,4.444963828841154
1450,27.5316,97.75,7.64,85.6,1.6783397315117676,4.110163819609838
1451,27.5316,91.94,7.64,86.85,1.578583682002792,3.865177918648382
1452,27.5316,82.975,7.64,86.85,1.4246571787587352,3.4871575052026924
1453,27.5316,82.975,7.64,86.85,1.4246571787587352,3.4871575052026924
1454,27.5316,82.975,7.64,86.85,1.4246571787587352,3.4871575052026924
1455,26.0715,82.975,7.64,86.85,1.4246571787587352,3.4871575052026924
1456,26.0715,80.045,7.64,86.08,1.374349911106188,3.363610398521615
1457,26.0715,81.35,7.64,84.13,1.3967563903848825,3.41863735217991
1458,26.0715,83.83,7.64,82.36,1.439337285872364,3.5232096472546823
1459,26.0715,76.315,7.64,79.4,1.310306870715745,3.2063302934293207
1460,26.0715,76.315,7.64,79.4,1.310306870715745,3.2063302934293207
